gene_id	gene_name	ERR229537_Hco_A_REP1	ERR229538_Hco_A_REP2	ERR229539_Hco_A_REP3	ERR229540_Hco_M_REP1	ERR229541_Hco_M_REP2	ERR229542_Hco_M_REP3
HCON_00015500	HCON_00015500	393	460	347	210	230	221
HCON_00015505	HCON_00015505	78	70	65	12	7	8
HCON_00015510	HCON_00015510	15	19	12	96	134	136
HCON_00015520	HCON_00015520	463	676	575	227	219	185
HCON_00015530	HCON_00015530	452	533	424	472	456	479
HCON_00015540	HCON_00015540	190	217	199	65	88	66
HCON_00015550	HCON_00015550	682	858	769	858	759	855
HCON_00015560	HCON_00015560	393	488	409	214	223	221
HCON_00015570	HCON_00015570	2195	2799	2113	486	431	496
HCON_00015580	HCON_00015580	54	59	46	41	37	44
HCON_00015600	HCON_00015600	139	161	140	69	92	75
HCON_00015610	HCON_00015610	1	1	1	479	590	600
HCON_00015620	HCON_00015620	429	469	433	147	152	193
HCON_00015630	HCON_00015630	0	0	0	0	0	0
HCON_00015640	HCON_00015640	1	4	0	4	14	2
HCON_00015650	HCON_00015650	2	9	22	9099	2997	9192
HCON_00015660	HCON_00015660	0	4.006	9.108	3121.865	975.101	1377.82
HCON_00015670	HCON_00015670	0	0	1	950.33	596.071	995.687
HCON_00015672	HCON_00015672	0	0	0	14.344	100.502	36.065
HCON_00015674	HCON_00015674	0	3.994	10.892	4444.076	1561.357	3127.437
HCON_00015676	HCON_00015676	0	0	0	79.92	53.324	42.766
HCON_00015680	HCON_00015680	6	10	9	76	75	56
HCON_00015690	HCON_00015690	0	4	6	2389.465	638.637	1484.225
HCON_00015700	HCON_00015700	0	0	0	0	0	0
HCON_00015710	HCON_00015710	0	0	0	0	2	1
HCON_00015720	HCON_00015720	0	0	0	0	0	0
HCON_00015730	HCON_00015730	0	0	0	0	0	0
HCON_00015740	HCON_00015740	0	1.002	2	1678.853	2415.946	3233.691
HCON_00015750	HCON_00015750	0	0	0	4	3	1
HCON_00015760	HCON_00015760	1	1.998	7	2285.147	1643.054	2326.309
HCON_00015770	HCON_00015770	230	260	190	51	50	51
HCON_00015775	HCON_00015775	25	34	38	12	9	5
HCON_00015780	HCON_00015780	5	2	1	287	314	325
HCON_00015785	HCON_00015785	1	1	0	0	0	3
HCON_00015790	HCON_00015790	97	113	92	90	98	110
HCON_00015800	HCON_00015800	435	603	393	148	151	162
HCON_00015805	HCON_00015805	1	4	3	2	0	0
HCON_00015810	HCON_00015810	0	1	1	580	662	733
HCON_00015812	HCON_00015812	0	0	0	0	1	0
HCON_00015815	HCON_00015815	1	0	0	14	24	23
HCON_00015820	HCON_00015820	0	0	1	1	5	4
HCON_00015830	HCON_00015830	671	768	595	356	327	370
HCON_00015840	HCON_00015840	379	484	367	352	391	425
HCON_00015850	HCON_00015850	561	665	476	116	124	126
HCON_00015860	HCON_00015860	389	576	471	91	118	109
HCON_00015870	HCON_00015870	135	196	149	126	133	137
HCON_00015880	HCON_00015880	262	309	219	197	259	193
HCON_00015890	HCON_00015890	39	56	26	88	103	99
HCON_00015895	HCON_00015895	0	0	0	2	6	5
HCON_00015900	HCON_00015900	0	0	0	4	1	4
HCON_00015905	HCON_00015905	3	5	1	38	59	55
HCON_00015910	HCON_00015910	21	34	26	13	8	16
HCON_00015920	HCON_00015920	0	0	0	8	8	5
HCON_00015930	HCON_00015930	0	0	0	0	0	0
HCON_00015940	HCON_00015940	28.16	46.075	41.411	120	113	128
HCON_00015950	HCON_00015950	142	150	159	92	23	0
HCON_00015960	HCON_00015960	116.84	180.925	165.588	91	45	4
HCON_00015970	HCON_00015970	0	1	3	1018	336	844
HCON_00015980	HCON_00015980	255	353	240	271	260	254
HCON_00015990	HCON_00015990	0	2	3	0	2	1
HCON_00016000	HCON_00016000	1	0	0	2	4	3.983
HCON_00016010	HCON_00016010	0	1	0	1	1	0
HCON_00016020	HCON_00016020	224	292	184	114	126	93
HCON_00016040	HCON_00016040	13	21	25	51	46	46
HCON_00016050	HCON_00016050	0	0	0	0	0	0
HCON_00016060	HCON_00016060	0	0	0	0	0	0
HCON_00016070	HCON_00016070	5.777	5.42	18.201	20.85	39.295	31.82
HCON_00016080	HCON_00016080	0	0	0	0	0	0
HCON_00016090	HCON_00016090	0	0	0	0	0	0
HCON_00016100	HCON_00016100	0	0	0	0	1	0
HCON_00016105	HCON_00016105	3.004	6.15	3.647	1	0	0
HCON_00016110	HCON_00016110	0	0	1	1	0	0
HCON_00016120	HCON_00016120	1.061	1.434	1	11.976	9.501	18.804
HCON_00016125	HCON_00016125	10.939	7	3.553	28.184	54.007	59.403
HCON_00016130	HCON_00016130	16.223	11.58	7.799	90.008	82.214	98.254
HCON_00016140	HCON_00016140	30.91	18.586	29.478	3	5.186	5.148
HCON_00016145	HCON_00016145	0	0	0	0	0	0
HCON_00016150	HCON_00016150	0	0	0	0	0	0
HCON_00016160	HCON_00016160	0	0	0	0	1	0
HCON_00016170	HCON_00016170	5	2.566	2.447	31.66	30.412	17.08
HCON_00016172	HCON_00016172	0	0	0	1.155	8.57	12.638
HCON_00016174	HCON_00016174	195.085	259.265	183.875	49	57.814	73.852
HCON_00016176	HCON_00016176	69	65	50	29	18	33
HCON_00016180	HCON_00016180	2	3	4	45	42	36
HCON_00016185	HCON_00016185	0	0	11	17.501	44.371	48.443
HCON_00016187	HCON_00016187	6	14	0	60.666	34.629	58.557
HCON_00016190	HCON_00016190	1	2	2	32	30	35
HCON_00016200	HCON_00016200	148	182	100	67	59	60
HCON_00016210	HCON_00016210	0	2	0	0	0	1
HCON_00016220	HCON_00016220	4	13	8	103	104	73
HCON_00016230	HCON_00016230	464	594	416	441	458	405
HCON_00016240	HCON_00016240	1247	1765	1293	335	323	316
HCON_00016250	HCON_00016250	72	93	70	48	37	33
HCON_00016260	HCON_00016260	455	643	452	138	136	156
HCON_00016270	HCON_00016270	233	339	220	58	74	68
HCON_00016280	HCON_00016280	399	448	426	242	251	228
HCON_00016300	HCON_00016300	0	0	0	0	0	0
HCON_00016310	HCON_00016310	0	0	0	0	0	1
HCON_00016320	HCON_00016320	14	11	20	69	46	42
HCON_00016330	HCON_00016330	0	0	0	34	58	52
HCON_00016340	HCON_00016340	0	0	0	0	0	0
HCON_00016350	HCON_00016350	0	0	0	0	0	0
HCON_00016360	HCON_00016360	0	0	0	0	0	0
HCON_00016370	HCON_00016370	0	0	0	0	0	0
HCON_00016380	HCON_00016380	0	0	0	0	0	0
HCON_00016390	HCON_00016390	60	66	41	829	863	763
HCON_00016400	HCON_00016400	697	831	552	188	156	209
HCON_00016410	HCON_00016410	107	115	90	49	31	29
HCON_00016420	HCON_00016420	0	0	0	0	0	0
HCON_00016430	HCON_00016430	608	778	572	1169	1156	1106
HCON_00016435	HCON_00016435	0	0	0	2	2	0
HCON_00016440	HCON_00016440	3	0	0	1	1	2
HCON_00016450	HCON_00016450	79	94	50	10	9	8
HCON_00016460	HCON_00016460	150	171	149	38	49	50
HCON_00016470	HCON_00016470	37	69	55	23	19	18
HCON_00016480	HCON_00016480	10	9	5	41	37	28
HCON_00016490	HCON_00016490	0	0	0	0	0	0
HCON_00016500	HCON_00016500	432	547	449	400	483	483
HCON_00016510	HCON_00016510	180	243	185	47	25	39
HCON_00016520	HCON_00016520	3110	3792	3889	3979	4141	1639
HCON_00016530	HCON_00016530	287	382	288	109	79	80
HCON_00016540	HCON_00016540	21	22	19	82	103	89
HCON_00016550	HCON_00016550	0	0	0	0	0	0
HCON_00016560	HCON_00016560	3246	4467	3494	624	473	376
HCON_00016565	HCON_00016565	0	1	2	2	1	2
HCON_00016570	HCON_00016570	0	0	0	0	0	0
HCON_00016580	HCON_00016580	0	2	2	22	7	19
HCON_00016590	HCON_00016590	2	0	1	4	3	4
HCON_00016600	HCON_00016600	0	1	2	43.102	56.95	34.605
HCON_00016610	HCON_00016610	0	0	0	0	0	0
HCON_00016620	HCON_00016620	4	3	3	434	528	488
HCON_00016630	HCON_00016630	512	620	406	585	678	722
HCON_00016640	HCON_00016640	900	1177	918	946	953	800
HCON_00016650	HCON_00016650	19	29	15	11	6	6
HCON_00016660	HCON_00016660	1147	1422	1214	682	616	756
HCON_00016670	HCON_00016670	42	60	55	396	353	367
HCON_00016680	HCON_00016680	435	614	471	140	166	148
HCON_00016690	HCON_00016690	4	8	12	24	29	28
HCON_00016695	HCON_00016695	1	0	0	258	398	446
HCON_00016710	HCON_00016710	0	1	0	219	276	253
HCON_00016720	HCON_00016720	919	1200	1036	498	486	509
HCON_00016730	HCON_00016730	218	275	206	86	80	101
HCON_00016740	HCON_00016740	87	102	84	1656	1711	2093
HCON_00016750	HCON_00016750	0	0	0	0	0	0
HCON_00016760	HCON_00016760	440	585	444	126	118	124
HCON_00016770	HCON_00016770	0	0	0	85	116	95
HCON_00016775	HCON_00016775	1	0	0	2	0	2
HCON_00016780	HCON_00016780	0	2	2	483	683	668
HCON_00016790	HCON_00016790	0	0	0	2	1	4
HCON_00016800	HCON_00016800	7.966	13.062	10.276	32.215	27.128	15.955
HCON_00016810	HCON_00016810	1	1.897	3.808	1103.268	1172.802	1211.991
HCON_00016830	HCON_00016830	1	0	0	378	464	457
HCON_00016840	HCON_00016840	0	0	0	348	357	290
HCON_00016850	HCON_00016850	26	38	36	86	96	103
HCON_00016860	HCON_00016860	257	336	315	1122	900	1306
HCON_00016870	HCON_00016870	201	230	198	727	688	681
HCON_00016880	HCON_00016880	263	328	256	125	147	150
HCON_00016890	HCON_00016890	305	422	283	400	422	451
HCON_00016900	HCON_00016900	124	182	121	54	53	59
HCON_00016910	HCON_00016910	177	255	157	73	80	89
HCON_00016920	HCON_00016920	0	0	1	158	167	212
HCON_00016940	HCON_00016940	0	0	0	0	0	0
HCON_00016950	HCON_00016950	0	0	0	0	0	0
HCON_00016960	HCON_00016960	6	12	15	32	41	34
HCON_00016970	HCON_00016970	646	743	655	861	935	888
HCON_00016990	HCON_00016990	0	1	1	531	606	649
HCON_00017000	HCON_00017000	1777	2137	1695	992	870	844
HCON_00017010	HCON_00017010	1	3	5	1	7	1
HCON_00017020	HCON_00017020	0	4	4	4	9	7
HCON_00017030	HCON_00017030	59	51	85	214	255	113
HCON_00017040	HCON_00017040	5	12	10	2	4	4
HCON_00017050	HCON_00017050	505	662	478	213	213	196
HCON_00017060	HCON_00017060	284	395	418	707	505	554
HCON_00017070	HCON_00017070	0	0	0	47	91	114
HCON_00017080	HCON_00017080	21	32	35	10	14	11
HCON_00017090	HCON_00017090	16	24	26	54	57	58
HCON_00017100	HCON_00017100	10	28	17	18	20	26
HCON_00017110	HCON_00017110	296	474	448	431	452	447
HCON_00017120	HCON_00017120	0	0	0	0	0	0
HCON_00017150	HCON_00017150	0	26.255	0	264.904	165.227	204.274
HCON_00017160	HCON_00017160	0	0	0	0	1.257	2.78
HCON_00017170	HCON_00017170	36.707	66.108	66.252	435.176	577.48	635.154
HCON_00017180	HCON_00017180	55.137	0	58.002	152.644	245.334	193.988
HCON_00017190	HCON_00017190	472	602	508	326	363	369
HCON_00017200	HCON_00017200	363	508	376	144	144	159
HCON_00017210	HCON_00017210	0	0	0	0	1	2
HCON_00017215	HCON_00017215	1	2	1	4	10	14
HCON_00017220	HCON_00017220	0	0	0	0	0	0
HCON_00017230	HCON_00017230	0	2.506	0	2.762	5.829	10.078
HCON_00017240	HCON_00017240	69.604	66.665	118.677	488.969	565.118	556.429
HCON_00017250	HCON_00017250	38	63	63	77.822	82	66
HCON_00017255	HCON_00017255	0	0	0	12	16	26
HCON_00017257	HCON_00017257	0	0	0	48	65	81
HCON_00017260	HCON_00017260	112.017	145	109	174	189	149.002
HCON_00017270	HCON_00017270	0	0	0	0	0	0
HCON_00017280	HCON_00017280	1	1	2	46	94	55
HCON_00017290	HCON_00017290	0	0	0	0	0	0
HCON_00017300	HCON_00017300	0	0	0	0	0	0
HCON_00017310	HCON_00017310	226	310	227	178	170	182
HCON_00017315	HCON_00017315	311	378	246	149	150	141
HCON_00017320	HCON_00017320	0	0	0	97	114	119
HCON_00017330	HCON_00017330	257	328	239	67	49	61
HCON_00017340	HCON_00017340	3	0	1	12	22	23
HCON_00017350	HCON_00017350	184	318	221	210	252	230
HCON_00017360	HCON_00017360	548	652	504	153	171	157
HCON_00017370	HCON_00017370	230	292	229	139	139	140
HCON_00017380	HCON_00017380	0	0	0	0	0	0
HCON_00017390	HCON_00017390	532	759	645	282	234	218
HCON_00017400	HCON_00017400	469	653	441	191	195	189
HCON_00017410	HCON_00017410	256	309	231	182	161	174
HCON_00017420	HCON_00017420	295	419	279	220	206	199
HCON_00017440	HCON_00017440	0	0	0	0	0	0
HCON_00017450	HCON_00017450	331	390	324	163	179	177
HCON_00017460	HCON_00017460	896	1205	863	409.999	441	415
HCON_00017470	HCON_00017470	252	335	256	94	105	96
HCON_00017480	HCON_00017480	0	0	0	0	0	3.187
HCON_00017490	HCON_00017490	78	66	62	47	40	41
HCON_00017500	HCON_00017500	315	352	251	105	121	108
HCON_00017510	HCON_00017510	0	0	0	0	0	0
HCON_00017520	HCON_00017520	12	16	14	43	34	24
HCON_00017530	HCON_00017530	253	309	230	80	71	71
HCON_00017540	HCON_00017540	0	0	0	1	1	0
HCON_00017550	HCON_00017550	0	0	0	0	0	0
HCON_00017560	HCON_00017560	0	0	0	0	0	0
HCON_00017570	HCON_00017570	399	526	530	133	112	134
HCON_00017580	HCON_00017580	177	244	221	66	66	77
HCON_00017590	HCON_00017590	282	391	266	124	109	107
HCON_00017600	HCON_00017600	0	2	1	3	6	2
HCON_00017610	HCON_00017610	7	8	9	72	109	112
HCON_00017620	HCON_00017620	0	0	0	0	0	0
HCON_00017630	HCON_00017630	0	0	0	0	0	0
HCON_00017640	HCON_00017640	0	0	0	0	0	0
HCON_00017650	HCON_00017650	0	0	0	0	0	0
HCON_00017660	HCON_00017660	661	814	623	422	412	435
HCON_00017680	HCON_00017680	4	7	10	45	43	42
HCON_00017700	HCON_00017700	0	0	0	0	0	0
HCON_00017710	HCON_00017710	1	0	0	0	0	0
HCON_00017720	HCON_00017720	0	0	0	1	0	0
HCON_00017730	HCON_00017730	21	27	60	697	607	976
HCON_00017740	HCON_00017740	1	0	4	136	161	160
HCON_00017750	HCON_00017750	0	0	0	0	0	0
HCON_00017760	HCON_00017760	0	0	0	0	1	1
HCON_00017770	HCON_00017770	3	9	4	16	13	14
HCON_00017780	HCON_00017780	3	19.128	28.955	105.158	98.684	119.853
HCON_00017790	HCON_00017790	0	1.964	0	11.234	19.07	24.958
HCON_00017800	HCON_00017800	0	10.908	1.045	16.608	34.246	34.189
HCON_00017805	HCON_00017805	0	0	0	0	0	0
HCON_00017810	HCON_00017810	83	103	108	646	566	563
HCON_00017820	HCON_00017820	155	250	157	56	49	54
HCON_00017825	HCON_00017825	621	701	516	479	443	466
HCON_00017830	HCON_00017830	754	974	743	776	786	844
HCON_00017870	HCON_00017870	0	1	1	2	1	4
HCON_00017880	HCON_00017880	255	325	250	53	44	49
HCON_00017890	HCON_00017890	1	15	13	10	13	11
HCON_00017900	HCON_00017900	877	1059	794	207	172	182
HCON_00017910	HCON_00017910	50	65	49	36	36	34
HCON_00017920	HCON_00017920	264	338	257	357	353	375
HCON_00017930	HCON_00017930	0	0	0	0	0	0
HCON_00017940	HCON_00017940	256	280	210	124	171	147
HCON_00017950	HCON_00017950	1004	1231	978	827	741	773
HCON_00017960	HCON_00017960	266	385	310	118	84	91
HCON_00017970	HCON_00017970	375	442	382	92	58	82
HCON_00017980	HCON_00017980	515	588	456	467	527	583
HCON_00017990	HCON_00017990	337	441	317	162	174	175
HCON_00018000	HCON_00018000	0	1	0	218	208	227
HCON_00018010	HCON_00018010	0	0	0	0	1	0
HCON_00018020	HCON_00018020	194	270	197	92	85	76
HCON_00018030	HCON_00018030	244	257	245	120	132	127
HCON_00018040	HCON_00018040	108	130	98	34	33	37
HCON_00018050	HCON_00018050	360	451	316	107	104	97
HCON_00018060	HCON_00018060	525.868	668	462	228	169	225
HCON_00018070	HCON_00018070	174.132	201	172	57	49	75
HCON_00018080	HCON_00018080	0	0	0	0	0	0
HCON_00018090	HCON_00018090	37.707	0	0	140.864	220.133	191.337
HCON_00018100	HCON_00018100	29.237	48.201	63.648	355.089	269.598	501.773
HCON_00018110	HCON_00018110	0	0	0	2	10	4
HCON_00018120	HCON_00018120	2	3	0	8	19	9
HCON_00018130	HCON_00018130	1	1	3	835	764	931
HCON_00018140	HCON_00018140	25	50	33	11	9	17
HCON_00018150	HCON_00018150	1336	1658	1221	711	638	741
HCON_00018170	HCON_00018170	388	441	337	241	252	239
HCON_00018190	HCON_00018190	4	9	8	578	705	649
HCON_00018200	HCON_00018200	25	39	44	524	611	620
HCON_00018210	HCON_00018210	6	4	4	6	7	7
HCON_00018220	HCON_00018220	0	0	0	1	0	0
HCON_00018230	HCON_00018230	0	0	0	0	0	0
HCON_00018240	HCON_00018240	1673	2050	1367	197	104	107
HCON_00018250	HCON_00018250	0	0	0	0	1	0
HCON_00018260	HCON_00018260	0	0	0	0	2	0
HCON_00018270	HCON_00018270	17.139	0	0	242.228	300.15	192.373
HCON_00018280	HCON_00018280	45.992	67.594	58.275	235.748	263.471	341.221
HCON_00018290	HCON_00018290	2	1	0	0	0	3.312
HCON_00018295	HCON_00018295	0	2	0	1	0	0
HCON_00018300	HCON_00018300	0	0	1	3	0	2.688
HCON_00018310	HCON_00018310	92	123	114	39	34	29
HCON_00018320	HCON_00018320	0	2	0	3	6	4
HCON_00018330	HCON_00018330	932	1252	954	1140	1194	1259
HCON_00018340	HCON_00018340	5	4	1	48	80	90
HCON_00018350	HCON_00018350	0	0	0	0	0	0
HCON_00018370	HCON_00018370	0	0	0	0	0	0
HCON_00018380	HCON_00018380	0	0	0	0	0	0
HCON_00018390	HCON_00018390	0	0	0	0	0	0
HCON_00018400	HCON_00018400	0	0	0	0	0	0
HCON_00018410	HCON_00018410	0	0	0	0	0	0
HCON_00018420	HCON_00018420	0	0	0	0	0	0
HCON_00018425	HCON_00018425	0	0	0	0	0	0
HCON_00018427	HCON_00018427	0	0	0	1	0	1
HCON_00018430	HCON_00018430	1	0	0	5	2	0
HCON_00018440	HCON_00018440	0	0	1	6	8	6
HCON_00018450	HCON_00018450	327	406	326	445	447	465
HCON_00018460	HCON_00018460	0	0	0	0	0	0
HCON_00018470	HCON_00018470	0	0	0	0	0	0
HCON_00018480	HCON_00018480	0	0	0	0	0	0
HCON_00018490	HCON_00018490	72	82	73	220	251	236
HCON_00018500	HCON_00018500	200	229	181	247	186	200
HCON_00018510	HCON_00018510	0	0	0	0	0	0
HCON_00018520	HCON_00018520	0	0	0	45	82	61
HCON_00018530	HCON_00018530	0	0	0	0	0	0
HCON_00018540	HCON_00018540	0	0	0	5	3	5
HCON_00018550	HCON_00018550	1	0	1	1	3	1
HCON_00018570	HCON_00018570	0	0	0	61	70	79
HCON_00018580	HCON_00018580	16	12	20	110	115	106
HCON_00018590	HCON_00018590	0	0	0	0	0	0
HCON_00018600	HCON_00018600	0	0	1	7.006	3.749	1.003
HCON_00018620	HCON_00018620	34	25	25	245	304	292
HCON_00018660	HCON_00018660	0	0	0	161	195	142
HCON_00018670	HCON_00018670	0	3	1	331	349	404
HCON_00018680	HCON_00018680	216	242	163	64	38	68
HCON_00018690	HCON_00018690	2	3	0	5	8	5
HCON_00018700	HCON_00018700	4	5	5	30	30	39
HCON_00018710	HCON_00018710	782	945	772	249	194	209
HCON_00018720	HCON_00018720	1	0	0	50	49	41
HCON_00018730	HCON_00018730	6	4	3	32	25	23
HCON_00018740	HCON_00018740	0	0	0	0	0	0
HCON_00018750	HCON_00018750	630	751	584	472	507	515
HCON_00018760	HCON_00018760	704	895	680	584	677	680
HCON_00018770	HCON_00018770	0	0	0	0	0	0
HCON_00018780	HCON_00018780	76	99	88	337	260	279
HCON_00018790	HCON_00018790	0	1	3	2032	2274	2349
HCON_00018800	HCON_00018800	235	259	186	72	81	60
HCON_00018810	HCON_00018810	343	388	374	263	309	263
HCON_00018820	HCON_00018820	0	0	0	0	0	1
HCON_00018830	HCON_00018830	479	551	395	350	361	322
HCON_00018840	HCON_00018840	0	0	0	0	0	0
HCON_00018850	HCON_00018850	0	0	0	0	0	0
HCON_00018860	HCON_00018860	0	0	0	0	0	0
HCON_00018870	HCON_00018870	0	0	0	3	3	4
HCON_00018880	HCON_00018880	0	0	0	1	0	2
HCON_00018890	HCON_00018890	1	3	1	97.941	124	116
HCON_00018900	HCON_00018900	0	0	0	0	0	0
HCON_00018910	HCON_00018910	0	2	0	63	95	79
HCON_00018920	HCON_00018920	1	4.682	3	7.733	10.807	7.944
HCON_00018930	HCON_00018930	0	2	1	12.343	10.375	5.156
HCON_00018940	HCON_00018940	401	564	523	2808	3043	3279
HCON_00018950	HCON_00018950	0	0	0	0	0	0
HCON_00018960	HCON_00018960	23	115	82	18	1	1
HCON_00018970	HCON_00018970	1	0	2	5	6	1
HCON_00018980	HCON_00018980	284	355	357	812	659	692
HCON_00018990	HCON_00018990	0	0	0	0	0	0
HCON_00019000	HCON_00019000	0	0	0	0	0	1
HCON_00019005	HCON_00019005	1	2	2	7	7	1
HCON_00019020	HCON_00019020	0	0	0	0	0	0
HCON_00019030	HCON_00019030	295	344	254	289	327	291
HCON_00019035	HCON_00019035	644	868	573	470	414	496
HCON_00019050	HCON_00019050	0	0	0	0	0	0
HCON_00019060	HCON_00019060	0	3	0	2	3	1
HCON_00019070	HCON_00019070	26	39	38	77	93	86
HCON_00019080	HCON_00019080	439	552	466	696	686	749
HCON_00019090	HCON_00019090	341	441	317	89	93	92
HCON_00019095	HCON_00019095	2	1	0	3	2	3
HCON_00019100	HCON_00019100	0	0	0	32	54	75
HCON_00019110	HCON_00019110	0	0	0	0	3	1
HCON_00019120	HCON_00019120	0	0	0	0	0	0
HCON_00019130	HCON_00019130	0	0	0	2	2	2
HCON_00019140	HCON_00019140	5	12	6	36	33	19
HCON_00019150	HCON_00019150	0	0	0	0	0	0
HCON_00019160	HCON_00019160	0	0	0	4	8	7
HCON_00019165	HCON_00019165	0	0	1	2	4	2
HCON_00019170	HCON_00019170	0	0	0	1	2	0
HCON_00019180	HCON_00019180	0	0	0	0	0	0
HCON_00019190	HCON_00019190	0	0	0	2	2	2
HCON_00019200	HCON_00019200	0	0	0	42	46	49
HCON_00019210	HCON_00019210	0	0	0	25	39	40
HCON_00019220	HCON_00019220	11.842	4	1.299	4	8	6
HCON_00019230	HCON_00019230	1	2	2	2	1	3.033
HCON_00019240	HCON_00019240	3	3	0	1	3	5
HCON_00019250	HCON_00019250	0	0	0	2	0	0
HCON_00019260	HCON_00019260	342	439	430	160	180	157
HCON_00019280	HCON_00019280	206	258	223	213	213	269
HCON_00019285	HCON_00019285	54	80	53	36	28	52
HCON_00019290	HCON_00019290	0	0	0	0	0	0
HCON_00019300	HCON_00019300	0	0	0	0	0	0
HCON_00019310	HCON_00019310	24	32	30	77	68	36
HCON_00019320	HCON_00019320	379	409	418	723	705	618
HCON_00019330	HCON_00019330	0	0	0	0	0	0
HCON_00019340	HCON_00019340	0	0	1	317.059	435.963	374
HCON_00019350	HCON_00019350	27.781	17.595	33.148	170.912	184.565	252.724
HCON_00019355	HCON_00019355	31.219	52.405	51.71	396.086	373.435	532.289
HCON_00019360	HCON_00019360	592	686	515	175	147	142
HCON_00019380	HCON_00019380	364	445	342	536	604	544
HCON_00019390	HCON_00019390	88	86	90	113	106	100
HCON_00019400	HCON_00019400	76	68	69	58	62	63
HCON_00019410	HCON_00019410	923	1105	818	407	380	398
HCON_00019420	HCON_00019420	988	1245	869	684	699	700
HCON_00019430	HCON_00019430	127	148	116	234	239	238
HCON_00019440	HCON_00019440	3	1	3	4	2	4
HCON_00019450	HCON_00019450	1	0	1	9	5	9
HCON_00019460	HCON_00019460	740	1013	785	136	129	113
HCON_00019470	HCON_00019470	0	2	2	29	40	45
HCON_00019480	HCON_00019480	26	42	30	9	9	4
HCON_00019490	HCON_00019490	5	4	7	0	4	0
HCON_00019500	HCON_00019500	461.864	652.685	541.612	1181.368	1359.557	1219.922
HCON_00019520	HCON_00019520	0	0	0	0	0	0
HCON_00019540	HCON_00019540	979.136	942.315	759.388	1506.632	998.443	1010.078
HCON_00019560	HCON_00019560	13	30	28	25	25	22
HCON_00019570	HCON_00019570	406	548	385	488	544	497
HCON_00019580	HCON_00019580	0	0	0	0	0	0
HCON_00019590	HCON_00019590	0	0	0	0	0	0
HCON_00019600	HCON_00019600	0	0	0	0	0	0
HCON_00019610	HCON_00019610	83	96	88	199	222	212
HCON_00019620	HCON_00019620	181	241	169	109	94	74
HCON_00019630	HCON_00019630	50	67	54	41	33	25
HCON_00019640	HCON_00019640	66	101	72	14	13	17
HCON_00019650	HCON_00019650	926	1306	890	130	136	125
HCON_00019690	HCON_00019690	0	0	0	0	0	0
HCON_00019800	HCON_00019800	154	205	125	39	45	31
HCON_00019810	HCON_00019810	473	519	436	431	416	461
HCON_00019820	HCON_00019820	191	218	213	138	123	109
HCON_00019830	HCON_00019830	283	436	401	362	345	323
HCON_00019840	HCON_00019840	451	552	338	897	903	1090
HCON_00019850	HCON_00019850	9	12	6	38	42	40
HCON_00019860	HCON_00019860	0	0	0	0	0	0
HCON_00019870	HCON_00019870	315	434	331	124	146	121
HCON_00019900	HCON_00019900	0	0	0	0	0	0
HCON_00019920	HCON_00019920	187	217	169	109	76	83
HCON_00019950	HCON_00019950	1	1	1	8	6	8
HCON_00019960	HCON_00019960	494	1222	1284	510	315	498
HCON_00019970	HCON_00019970	1044	1324	1089	743	843	816
HCON_00019980	HCON_00019980	6	2	1	41	32	46
HCON_00020000	gbr-2	1	2	3	17	28	26
HCON_00020010	HCON_00020010	1.023	0	0	2.014	0	2.105
HCON_00020020	HCON_00020020	428	534	378	165	181	132
HCON_00020030	HCON_00020030	389.718	568.484	345	516.945	546.331	611.596
HCON_00020040	HCON_00020040	78	223	227	623	472	505
HCON_00020050	HCON_00020050	305	337	295	253	249	258
HCON_00020060	HCON_00020060	85	118	120	67	62	67
HCON_00020070	HCON_00020070	338	404	340	445	494	499
HCON_00020080	HCON_00020080	5	6	5	56	39	38
HCON_00020090	HCON_00020090	2	1	0	3	3	3
HCON_00020100	HCON_00020100	267	334	220	100	133	138
HCON_00020105	HCON_00020105	163	190	153	73	115	107
HCON_00020107	HCON_00020107	0	0	0	0	0	0
HCON_00020110	HCON_00020110	0	2	0	2	1	0
HCON_00020120	HCON_00020120	2348	2582	2183	1308	1194	1323
HCON_00020160	HCON_00020160	58	60	66	170	186	150
HCON_00020170	HCON_00020170	18.701	7.818	6.355	31.84	57.757	59.139
HCON_00020180	HCON_00020180	19.299	20.182	32.645	102.16	95.243	86.861
HCON_00020190	HCON_00020190	64	89	70	332	334	433
HCON_00020230	HCON_00020230	0	0	0	0	1	1
HCON_00020240	HCON_00020240	72	105	72	21	20	16
HCON_00020250	HCON_00020250	575	755	645	1325	1300	1234
HCON_00020260	HCON_00020260	1335	1713	1301	531	554	482
HCON_00020270	HCON_00020270	11	19	10	6.367	9.367	12
HCON_00020280	HCON_00020280	6	14	4	5	2	4
HCON_00020300	HCON_00020300	7	5	5	11	18	11
HCON_00020310	HCON_00020310	370	443	315	60	57	62
HCON_00020320	HCON_00020320	483	585	519	108	95	100
HCON_00020325	HCON_00020325	1594	2474	2275	693	793	680
HCON_00020330	HCON_00020330	901	1213	921	690	581	578
HCON_00020340	HCON_00020340	51	74	39	28	34	24
HCON_00020350	HCON_00020350	16	14	10	3	0	0
HCON_00020360	HCON_00020360	41	68	76	153	165	151
HCON_00020370	HCON_00020370	895	1170	892	193	175	173
HCON_00020380	HCON_00020380	197	275	190	67	59	48
HCON_00020390	HCON_00020390	0	0	0	0	0	0
HCON_00020400	HCON_00020400	0	0	0	0	0	0
